Date,Close,Open,Low,High
6/1/2015 16:00:00,430.92,430.41,426.2,433.16
6/2/2015 16:00:00,430.99,430,426.25,433.23
6/3/2015 16:00:00,436.59,434.4,432.75,438.39
6/4/2015 16:00:00,430.78,434.4,429.26,436.76
6/5/2015 16:00:00,426.95,429.46,426.5,430.8
6/8/2015 16:00:00,423.5,425.63,421.43,426.8
6/9/2015 16:00:00,425.48,422.46,419.14,427.49
6/10/2015 16:00:00,430.77,426.46,425.66,432.2
6/11/2015 16:00:00,432.97,432.29,431.47,438.89
6/12/2015 16:00:00,429.92,431.03,428.26,432.36
6/15/2015 16:00:00,423.67,427.66,422.64,428.05
6/16/2015 16:00:00,427.26,423.62,422.67,427.97
6/17/2015 16:00:00,427.81,428.36,424.75,431.35
6/18/2015 16:00:00,439.39,430.37,429.41,439.73
6/19/2015 16:00:00,434.92,440.39,433.24,444.99
6/22/2015 16:00:00,436.29,437,434.18,439.24
6/23/2015 16:00:00,445.99,435.58,433.69,447.04
6/24/2015 16:00:00,440.84,444.99,440.23,446.47
6/25/2015 16:00:00,440.1,438.24,436.39,443.47
6/26/2015 16:00:00,438.1,442.19,435.06,443.49
6/29/2015 16:00:00,429.86,434.82,429,437
6/30/2015 16:00:00,434.09,434.21,430.46,435.57
7/1/2015 16:00:00,437.39,439.07,435.58,440
7/2/2015 16:00:00,437.71,437.31,433.48,438.2
7/6/2015 16:00:00,436.04,435.23,433.52,439.73
7/7/2015 16:00:00,436.72,435.68,425.57,437.73
7/8/2015 16:00:00,429.7,434.35,428.83,435.99
7/9/2015 16:00:00,434.39,434.9,434.15,438.72
7/10/2015 16:00:00,443.51,440.49,439,444.72
7/13/2015 16:00:00,455.57,448.29,447.54,457.87
7/14/2015 16:00:00,465.57,462.32,458.16,469.6
7/15/2015 16:00:00,461.19,463.04,460.2,464.7
7/16/2015 16:00:00,475.48,465.5,464.8,475.88
7/17/2015 16:00:00,483.01,477.7,477.25,485.42
7/20/2015 16:00:00,488.1,492.57,485.4,493.2
7/21/2015 16:00:00,488,487.9,482.55,488.88
7/22/2015 16:00:00,488.27,485.99,484.9,492.5
7/23/2015 16:00:00,482.18,491.66,475.7,491.66
7/24/2015 16:00:00,529.42,578.99,529.35,580.57
7/27/2015 16:00:00,531.41,527.75,526.6,544.95
7/28/2015 16:00:00,526.03,536,523.12,536.39
7/29/2015 16:00:00,529,530.92,525.02,532.97
7/30/2015 16:00:00,536.76,527.65,524.29,539.2
7/31/2015 16:00:00,536.15,539.09,534.52,542.84
8/3/2015 16:00:00,535.03,537.45,529.36,540.44
8/4/2015 16:00:00,531.9,529.69,529.16,536.95
8/5/2015 16:00:00,537.01,538.8,534.12,539.14
8/6/2015 16:00:00,529.46,539.3,527.52,542.74
8/7/2015 16:00:00,522.62,529.16,518.21,529.46
8/10/2015 16:00:00,524,528.52,523,532.28
8/11/2015 16:00:00,527.46,523.65,522,528.98
8/12/2015 16:00:00,525.91,523.75,513.06,527.5
8/13/2015 16:00:00,529.66,527.37,525.48,534.66
8/14/2015 16:00:00,531.52,528.25,528.25,534.11
8/17/2015 16:00:00,535.22,531.29,527.12,538.74
8/18/2015 16:00:00,535.02,535.04,533,539.49
8/19/2015 16:00:00,532.92,533.74,529,537.25
8/20/2015 16:00:00,515.78,530.39,515.77,533.25
8/21/2015 16:00:00,494.47,507.36,494.47,512.33
8/24/2015 16:00:00,463.37,463.58,451,489.76
8/25/2015 16:00:00,466.37,487.49,466.25,489.44
8/26/2015 16:00:00,500.77,484.02,478.76,503.72
8/27/2015 16:00:00,518.37,513.71,507.26,522.69
8/28/2015 16:00:00,518.01,517.5,513.04,521.5
8/31/2015 16:00:00,512.89,516.44,509.07,519.41
9/1/2015 16:00:00,496.54,499.14,493.43,510
9/2/2015 16:00:00,510.55,505.09,497.72,510.86
9/3/2015 16:00:00,504.72,514.5,502.57,515.84
9/4/2015 16:00:00,499,497.65,495.64,502.85
9/8/2015 16:00:00,517.54,508.69,508.51,518.35
9/9/2015 16:00:00,516.89,524,515.06,529.95
9/10/2015 16:00:00,522.24,515.15,514.78,526.13
9/11/2015 16:00:00,529.44,521.07,520.61,529.44
9/14/2015 16:00:00,521.38,529.44,518.58,532.45
9/15/2015 16:00:00,522.37,523.25,517.2,527.92
9/16/2015 16:00:00,527.39,521.98,518.52,528.3
9/17/2015 16:00:00,538.87,526.98,526.57,546.97
9/18/2015 16:00:00,540.26,534.62,531.35,546.24
9/21/2015 16:00:00,548.39,544.33,539.59,549.78
9/22/2015 16:00:00,538.4,539.71,532.66,543.55
9/23/2015 16:00:00,536.07,538.3,534,541.21
9/24/2015 16:00:00,533.75,530.55,522.87,534.56
9/25/2015 16:00:00,524.25,542.57,521.4,542.8
9/28/2015 16:00:00,504.06,520.02,494.33,520.28
9/29/2015 16:00:00,496.07,506,490.5,511.48
9/30/2015 16:00:00,511.89,505.44,501.67,512.8
10/1/2015 16:00:00,520.72,511,506,520.8
10/2/2015 16:00:00,532.54,512.99,508.1,532.6
10/5/2015 16:00:00,543.68,536.99,536,545.91
10/6/2015 16:00:00,537.48,545.5,533.33,551.5
10/7/2015 16:00:00,541.94,541.79,529,542
10/8/2015 16:00:00,533.16,536.71,519.89,539.39
10/9/2015 16:00:00,539.8,534.48,530.27,541.79
10/12/2015 16:00:00,550.19,539.96,539.8,550.82
10/13/2015 16:00:00,548.9,546.26,543.1,553.2
10/14/2015 16:00:00,544.83,551.34,539.68,552.25
10/15/2015 16:00:00,562.44,547.75,547,563
10/16/2015 16:00:00,570.76,565.27,560.31,570.94
10/19/2015 16:00:00,573.15,570.76,567.38,579
10/20/2015 16:00:00,560.88,572,555.28,573
10/21/2015 16:00:00,555.77,563.87,552.52,565.25
10/22/2015 16:00:00,563.91,562.7,556.67,569.15
10/23/2015 16:00:00,599.03,617.68,595.36,619.45
10/26/2015 16:00:00,608.61,602.3,596.29,609.85
10/27/2015 16:00:00,611.01,608.6,605.53,614.71
10/28/2015 16:00:00,617.1,612.3,609.5,617.23
10/29/2015 16:00:00,626.55,617.7,615.39,627.54
10/30/2015 16:00:00,625.9,626.01,625.28,630.72
11/2/2015 16:00:00,628.35,627.13,620.41,628.63
11/3/2015 16:00:00,625.31,629.53,622,629.89
11/4/2015 16:00:00,640.95,627.76,627.35,645.93
11/5/2015 16:00:00,655.65,647.1,643.09,657
11/6/2015 16:00:00,659.37,655,652,662.26
11/9/2015 16:00:00,655.49,658.65,647.85,661.96
11/10/2015 16:00:00,659.68,651.01,647.26,660
11/11/2015 16:00:00,673.25,663.25,663.25,675.96
11/12/2015 16:00:00,665.6,673,664.22,675.64
11/13/2015 16:00:00,642.35,663.57,640.45,667
11/16/2015 16:00:00,647.81,640.92,622.29,649.99
11/17/2015 16:00:00,643.3,650.65,641,653.25
11/18/2015 16:00:00,663.54,646.51,646.37,664.88
11/19/2015 16:00:00,661.27,664.99,659,672.86
11/20/2015 16:00:00,668.45,667.94,657.57,668.87
11/23/2015 16:00:00,678.99,671.5,668.45,682.77
11/24/2015 16:00:00,671.15,674.14,661.21,675.8
11/25/2015 16:00:00,675.34,675,671.24,679.7
11/27/2015 16:00:00,673.26,680.8,672.1,680.99
11/30/2015 16:00:00,664.8,675.9,664.6,681.29
12/1/2015 16:00:00,679.06,673.75,667.86,681
12/2/2015 16:00:00,676.01,681,674.25,684.82
12/3/2015 16:00:00,666.25,679.44,661.48,682.79
12/4/2015 16:00:00,672.64,666,661.4,674.78
12/7/2015 16:00:00,669.83,674.74,660.5,675.46
12/8/2015 16:00:00,677.33,663.13,659.79,679.99
12/9/2015 16:00:00,664.79,678,655.68,679
12/10/2015 16:00:00,662.32,665.59,659.56,668.53
12/11/2015 16:00:00,640.15,651.23,639.62,657.88
12/14/2015 16:00:00,657.91,641.75,635.27,658.59
12/15/2015 16:00:00,658.64,665.03,657.35,671.5
12/16/2015 16:00:00,675.77,663.56,659.32,677.35
12/17/2015 16:00:00,670.65,680,670.65,682.5
12/18/2015 16:00:00,664.14,668.65,664.13,676.84
12/21/2015 16:00:00,664.51,668.5,658.93,669.9
12/22/2015 16:00:00,663.15,666.83,659.26,668.49
12/23/2015 16:00:00,663.7,666.5,656.63,666.6
12/24/2015 16:00:00,662.79,663.35,660.6,664.68
12/28/2015 16:00:00,675.2,665.56,665.5,675.5
12/29/2015 16:00:00,693.97,677.98,677.89,696.44
12/30/2015 16:00:00,689.07,691.89,686.38,695.49
12/31/2015 16:00:00,675.89,686.08,675.89,687.75
1/4/2016 16:00:00,636.99,656.29,627.51,657.72
1/5/2016 16:00:00,633.79,646.86,627.65,646.91
1/6/2016 16:00:00,632.65,622,620.31,639.79
1/7/2016 16:00:00,607.94,621.8,605.21,630
1/8/2016 16:00:00,607.05,619.66,606,624.14
1/11/2016 16:00:00,617.74,612.48,598.57,619.85
1/12/2016 16:00:00,617.89,625.25,612.24,625.99
1/13/2016 16:00:00,581.81,620.88,579.16,620.88
1/14/2016 16:00:00,593,580.25,569.88,602.25
1/15/2016 16:00:00,570.18,572.24,565.3,584.62
1/19/2016 16:00:00,574.48,577.09,566.45,584
1/20/2016 16:00:00,571.77,564.36,547.18,578.45
1/21/2016 16:00:00,575.02,573.58,568.22,588.81
1/22/2016 16:00:00,596.38,588.73,584.11,600.1
1/25/2016 16:00:00,596.53,597.99,594.56,608.5
1/26/2016 16:00:00,601.25,603.45,590.38,604.5
1/27/2016 16:00:00,583.35,601.99,578.78,603.39
1/28/2016 16:00:00,635.35,608.37,597.55,638.06
1/29/2016 16:00:00,587,571.98,570,593
2/1/2016 16:00:00,574.81,578.15,570.31,581.8
2/2/2016 16:00:00,552.1,570,550.09,571.56
2/3/2016 16:00:00,531.07,553.5,521.9,556
2/4/2016 16:00:00,536.26,525,519.22,538.99
2/5/2016 16:00:00,502.13,529.28,499.19,529.45
2/8/2016 16:00:00,488.1,486.47,475.21,493.5
2/9/2016 16:00:00,482.07,478.01,474,498.38
2/10/2016 16:00:00,490.48,491.76,486,504.66
2/11/2016 16:00:00,503.82,491.17,484,509.3
2/12/2016 16:00:00,507.08,510.7,501.49,516.75
2/16/2016 16:00:00,521.1,519.48,511.66,524.45
2/17/2016 16:00:00,534.1,528.74,519.39,537.48
2/18/2016 16:00:00,525,541.19,523.73,541.2
2/19/2016 16:00:00,534.9,520.71,515.35,535.95
2/22/2016 16:00:00,559.5,542.2,541.08,560.65
2/23/2016 16:00:00,552.94,555.55,545.33,556.91
2/24/2016 16:00:00,554.04,545.75,533.15,554.27
2/25/2016 16:00:00,555.15,555.52,545.29,559.39
2/26/2016 16:00:00,555.23,560.12,553.17,562.5
2/29/2016 16:00:00,552.52,554,552.51,564.81
3/1/2016 16:00:00,579.04,556.29,556,579.25
3/2/2016 16:00:00,580.21,581.75,573.7,585
3/3/2016 16:00:00,577.49,577.96,573.11,579.87
3/4/2016 16:00:00,575.14,581.07,571.07,581.4
3/7/2016 16:00:00,562.8,573.54,555.55,573.63
3/8/2016 16:00:00,560.26,557.87,554.74,571.35
3/9/2016 16:00:00,559.47,559.56,550.13,560.35
3/10/2016 16:00:00,558.93,566.74,547.9,567
3/11/2016 16:00:00,569.61,566.95,562.73,570.06
3/14/2016 16:00:00,573.37,567,563.05,576.89
3/15/2016 16:00:00,577.02,571,567,581.52
3/16/2016 16:00:00,574.27,576.64,571.14,581.32
3/17/2016 16:00:00,559.44,569.51,555.01,571.4
3/18/2016 16:00:00,552.08,560.94,546.09,562.33
3/21/2016 16:00:00,553.98,548.91,538.58,555.24
3/22/2016 16:00:00,560.48,545.11,545.05,562.76
3/23/2016 16:00:00,569.63,561,558.1,572.48
3/24/2016 16:00:00,582.95,567.11,567.08,583.55
3/28/2016 16:00:00,579.87,584.4,575.56,584.75
3/29/2016 16:00:00,593.86,580.15,576.5,595.85
3/30/2016 16:00:00,598.69,596.71,595,603.24
3/31/2016 16:00:00,593.64,599.28,592.21,600.75
4/1/2016 16:00:00,598.5,590.49,588.3,599.03
4/4/2016 16:00:00,593.19,599,590.55,599.5
4/5/2016 16:00:00,586.14,590.77,585.25,593.47
4/6/2016 16:00:00,602.08,587.52,587.5,602.39
4/7/2016 16:00:00,591.43,598.76,589.08,599.6
4/8/2016 16:00:00,594.6,594.32,589,597.86
4/11/2016 16:00:00,595.93,596.14,594.91,604
4/12/2016 16:00:00,603.17,598.4,592.31,604.06
4/13/2016 16:00:00,614.82,607.68,605.29,616.81
4/14/2016 16:00:00,620.75,615.07,615.07,624.38
4/15/2016 16:00:00,625.89,621.92,618.11,626.77
4/18/2016 16:00:00,635.35,625.35,624.96,637.64
4/19/2016 16:00:00,627.9,637.14,620.8,638.01
4/20/2016 16:00:00,632.99,630,623,636.55
4/21/2016 16:00:00,631,631,628.5,637.82
4/22/2016 16:00:00,620.5,624.47,611.56,628.25
4/25/2016 16:00:00,626.2,616.61,616.25,626.98
4/26/2016 16:00:00,616.88,626.17,614.88,626.75
4/27/2016 16:00:00,606.57,611.8,601.28,615.95
4/28/2016 16:00:00,602,615.54,599.2,626.8
4/29/2016 16:00:00,659.59,666,654,669.98
5/2/2016 16:00:00,683.85,663.92,662.03,685.5
5/3/2016 16:00:00,671.32,677.36,670.43,680.3
5/4/2016 16:00:00,670.9,662.59,662.14,674
5/5/2016 16:00:00,659.09,673.31,656,676.49
5/6/2016 16:00:00,673.95,656.05,656.01,676.95
5/9/2016 16:00:00,679.75,673.95,671.41,686.98
5/10/2016 16:00:00,703.07,694,693.5,704.55
5/11/2016 16:00:00,713.23,705.79,701.65,719
5/12/2016 16:00:00,717.93,717.38,711.51,722.45
5/13/2016 16:00:00,709.92,714.64,706.51,719.25
5/16/2016 16:00:00,710.66,710.13,700.28,713.25
5/17/2016 16:00:00,695.27,709.9,693.91,714.47
5/18/2016 16:00:00,697.45,689.56,688.76,702.54
5/19/2016 16:00:00,698.52,691.88,689.56,699.4
5/20/2016 16:00:00,702.8,701.05,700,707.24
5/23/2016 16:00:00,696.75,704.25,696.42,706
5/24/2016 16:00:00,704.2,698.01,698,707.5
5/25/2016 16:00:00,708.35,708,705.52,710.86
5/26/2016 16:00:00,714.91,708.33,707.29,715
5/27/2016 16:00:00,712.24,715,711.1,716.6
5/31/2016 16:00:00,722.79,712.33,711.32,724.23
6/1/2016 16:00:00,719.44,720.9,718.22,726.43
6/2/2016 16:00:00,728.24,720.97,715.5,728.28
6/3/2016 16:00:00,725.54,726.74,718.43,727
6/6/2016 16:00:00,726.73,726.5,724.42,731.5
6/7/2016 16:00:00,723.74,729.89,720.55,730
6/8/2016 16:00:00,726.64,726.4,721.6,729.42
6/9/2016 16:00:00,727.65,723.1,722.3,728.91
6/10/2016 16:00:00,717.91,722.35,714.21,724.98
6/13/2016 16:00:00,715.24,714.01,711.16,721.99
6/14/2016 16:00:00,719.3,712.33,712.27,720.81
6/15/2016 16:00:00,714.26,722,713.35,722.56
6/16/2016 16:00:00,717.51,712.05,705.3,718
6/17/2016 16:00:00,706.39,718.19,699.18,718.2
6/20/2016 16:00:00,714.01,713.5,710.81,721.31
6/21/2016 16:00:00,715.82,715.72,712.72,718.4
6/22/2016 16:00:00,710.6,716.58,707.57,717
6/23/2016 16:00:00,722.08,715.5,712.5,722.12
6/24/2016 16:00:00,698.96,693,692.2,712.53
6/27/2016 16:00:00,691.36,692.01,682.12,696.82
6/28/2016 16:00:00,707.95,700,698.17,708
6/29/2016 16:00:00,715.6,715.75,713.54,719.5
6/30/2016 16:00:00,715.62,717.2,712.54,719.37
7/1/2016 16:00:00,725.68,717.32,716.54,728
7/5/2016 16:00:00,728.1,722.8,719.61,728.11
7/6/2016 16:00:00,737.61,725.71,722.58,737.77
7/7/2016 16:00:00,736.57,739.33,731.63,739.55
7/8/2016 16:00:00,745.81,740.14,738,746.1
7/11/2016 16:00:00,753.78,750,747,755.9
7/12/2016 16:00:00,748.21,756.86,740.33,757.34
7/13/2016 16:00:00,742.63,746.76,741.25,756.87
7/14/2016 16:00:00,741.2,748.86,739.02,749.04
7/15/2016 16:00:00,735.44,746.55,734.05,746.55
7/18/2016 16:00:00,736.07,735.49,728.72,741.6
7/19/2016 16:00:00,739.95,732.5,732.31,743.33
7/20/2016 16:00:00,745.72,744,740.7,746.25
7/21/2016 16:00:00,744.43,747.5,742.79,749.36
7/22/2016 16:00:00,744.86,747.79,743.53,751.28
7/25/2016 16:00:00,739.61,746.55,735.35,748.5
7/26/2016 16:00:00,735.59,742.71,732.75,743.13
7/27/2016 16:00:00,736.67,737.97,733.86,740.94
7/28/2016 16:00:00,752.61,745.98,739.7,753.36
7/29/2016 16:00:00,758.81,765,755,766
8/1/2016 16:00:00,767.74,759.87,757.06,770.5
8/2/2016 16:00:00,760.58,763.81,757.02,765.01
8/3/2016 16:00:00,754.64,757.06,752.25,758.89
8/4/2016 16:00:00,760.77,753.7,750.35,765
8/5/2016 16:00:00,765.98,764.81,763.09,768.47
8/8/2016 16:00:00,766.56,766.81,761.02,767
8/9/2016 16:00:00,768.31,767.39,766.9,772.6
8/10/2016 16:00:00,768.56,769.8,766.19,772.1
8/11/2016 16:00:00,771.24,769.94,769.12,773.75
8/12/2016 16:00:00,772.56,768.46,768.42,773.15
8/15/2016 16:00:00,768.49,771.9,767.71,772.04
8/16/2016 16:00:00,764.04,768.62,763.82,768.73
8/17/2016 16:00:00,764.63,764.41,759.2,765.22
8/18/2016 16:00:00,764.46,764,760.6,765.17
8/19/2016 16:00:00,757.31,761.9,756.89,762.49
8/22/2016 16:00:00,759.48,757.5,752.1,759.85
8/23/2016 16:00:00,762.45,763.31,761,764.7
8/24/2016 16:00:00,757.25,763,755.36,763.41
8/25/2016 16:00:00,759.22,756,754.74,760.56
8/26/2016 16:00:00,769,760.05,759.8,770
8/29/2016 16:00:00,771.29,768.72,768.6,774.98
8/30/2016 16:00:00,767.58,771.05,765.56,771.84
8/31/2016 16:00:00,769.16,766.6,764,769.64
9/1/2016 16:00:00,770.62,770.9,766.75,772.04
9/2/2016 16:00:00,772.44,774.11,771.7,776
9/6/2016 16:00:00,788.87,774.04,770.22,789.48
9/7/2016 16:00:00,784.48,789.53,784.33,790.79
9/8/2016 16:00:00,784.06,783.89,781.44,786.5
9/9/2016 16:00:00,760.14,779.36,760.11,781
9/12/2016 16:00:00,771.49,757.35,756,772.66
9/13/2016 16:00:00,761.01,768.77,759.05,769.89
9/14/2016 16:00:00,761.09,762.2,758.85,767.5
9/15/2016 16:00:00,769.69,762,757.58,770.87
9/16/2016 16:00:00,778.52,773.28,771.66,780.46
9/19/2016 16:00:00,775.1,779.97,771,781.94
9/20/2016 16:00:00,780.22,776,776,781.37
9/21/2016 16:00:00,789.74,783.25,779.01,790.69
9/22/2016 16:00:00,804.7,794.27,794.27,805.89
9/23/2016 16:00:00,805.75,803.13,802.12,807.75
9/26/2016 16:00:00,799.16,801.8,797.15,805.93
9/27/2016 16:00:00,816.11,801.85,801.11,816.64
9/28/2016 16:00:00,828.72,818,817.03,830.14
9/29/2016 16:00:00,829.05,828.26,824.63,837.5
9/30/2016 16:00:00,837.31,832.61,832.4,839.95
10/3/2016 16:00:00,836.74,836,831.25,839.86
10/4/2016 16:00:00,834.03,840.91,830.26,842.37
10/5/2016 16:00:00,844.36,838,836.12,845.67
10/6/2016 16:00:00,841.66,843.7,840.6,847.21
10/7/2016 16:00:00,839.43,845.79,837.45,845.95
10/10/2016 16:00:00,841.71,843.25,840.27,845.2
10/11/2016 16:00:00,831,841.02,828.35,841.29
10/12/2016 16:00:00,834.09,834,830.1,837.67
10/13/2016 16:00:00,829.28,829,821.21,831.8
10/14/2016 16:00:00,822.96,835.08,822.96,835.74
10/17/2016 16:00:00,812.95,821.5,811.68,822
10/18/2016 16:00:00,817.65,822.11,815.02,823.26
10/19/2016 16:00:00,817.69,820.4,815.17,820.67
10/20/2016 16:00:00,810.32,813.99,803.1,815.71
10/21/2016 16:00:00,818.99,809.36,809,819.42
10/24/2016 16:00:00,838.09,824.95,822.21,838.3
10/25/2016 16:00:00,835.18,839.3,833.22,843.09
10/26/2016 16:00:00,822.59,832.76,820,833.44
10/27/2016 16:00:00,818.36,831.24,815.43,831.72
10/28/2016 16:00:00,776.32,782,774.61,789.49
10/31/2016 16:00:00,789.82,781.03,780.11,793.7
11/1/2016 16:00:00,785.41,799,776.71,800.84
11/2/2016 16:00:00,765.56,783.93,763.55,784.75
11/3/2016 16:00:00,767.03,765.05,764,777
11/4/2016 16:00:00,755.05,762.79,753.23,766
11/7/2016 16:00:00,784.93,771.64,770.94,787.73
11/8/2016 16:00:00,787.75,784.97,779.1,791.74
11/9/2016 16:00:00,771.88,764,760.09,777.5
11/10/2016 16:00:00,742.38,778.81,717.7,778.83
11/11/2016 16:00:00,739.01,735.73,728.9,743.26
11/14/2016 16:00:00,719.07,745.51,710.1,746
11/15/2016 16:00:00,743.24,730,725.99,746.78
11/16/2016 16:00:00,746.49,739.88,735.61,749.87
11/17/2016 16:00:00,756.4,749.32,748,757.5
11/18/2016 16:00:00,760.16,761,757.64,767.74
11/21/2016 16:00:00,780,766,765.11,780.35
11/22/2016 16:00:00,785.33,788.17,781,792.4
11/23/2016 16:00:00,780.12,781.73,773.12,781.75
11/25/2016 16:00:00,780.37,786.5,777.9,786.75
11/28/2016 16:00:00,766.77,776.99,764.24,777
11/29/2016 16:00:00,762.52,768,761.32,769.89
11/30/2016 16:00:00,750.57,762,750.25,768.09
12/1/2016 16:00:00,743.65,752.41,738.03,753.37
12/2/2016 16:00:00,740.34,743.4,736.7,748.49
12/5/2016 16:00:00,759.36,745,742,761.49
12/6/2016 16:00:00,764.72,763.99,757.25,768.24
12/7/2016 16:00:00,770.42,764.55,755.82,770.42
12/8/2016 16:00:00,767.33,771.87,765.19,773.79
12/9/2016 16:00:00,768.66,770,765.34,770.25
12/12/2016 16:00:00,760.12,766.4,757.2,766.89
12/13/2016 16:00:00,774.34,764.96,762,782.46
12/14/2016 16:00:00,768.82,778.25,762.81,780.86
12/15/2016 16:00:00,761,766.28,760.31,769.1
12/16/2016 16:00:00,757.77,765,754,765.13
12/19/2016 16:00:00,766,758.89,756.16,770.5
12/20/2016 16:00:00,771.22,768.65,767.71,774.39
12/21/2016 16:00:00,770.6,770,765.7,771.22
12/22/2016 16:00:00,766.34,768.12,763.02,771.21
12/23/2016 16:00:00,760.59,764.55,757.99,766.5
12/27/2016 16:00:00,771.4,763.4,761.2,774.65
12/28/2016 16:00:00,772.13,776.25,770.5,780
12/29/2016 16:00:00,765.15,772.4,760.85,773.4
12/30/2016 16:00:00,749.87,766.47,748.28,767.4
1/3/2017 16:00:00,753.67,757.92,747.7,758.76
1/4/2017 16:00:00,757.18,758.39,754.2,759.68
1/5/2017 16:00:00,780.45,761.55,760.26,782.4
1/6/2017 16:00:00,795.99,782.36,778.48,799.44
1/9/2017 16:00:00,796.92,798,791.77,801.77
1/10/2017 16:00:00,795.9,796.6,789.54,798
1/11/2017 16:00:00,799.02,793.66,789.51,799.5
1/12/2017 16:00:00,813.64,800.31,799.5,814.13
1/13/2017 16:00:00,817.14,814.32,811.4,821.65
1/17/2017 16:00:00,809.72,815.7,803.44,816
1/18/2017 16:00:00,807.48,809.5,804.27,811.73
1/19/2017 16:00:00,809.04,810,807.32,813.51
1/20/2017 16:00:00,808.33,815.28,806.26,816.02
1/23/2017 16:00:00,817.88,806.8,805.08,818.5
1/24/2017 16:00:00,822.44,822,814.5,823.99
1/25/2017 16:00:00,836.52,825.79,825.29,837.42
1/26/2017 16:00:00,839.15,835.53,833,843.84
1/27/2017 16:00:00,835.77,839,829.44,839.7
1/30/2017 16:00:00,830.38,833,816.38,833.5
1/31/2017 16:00:00,823.48,823.75,819.56,826.99
2/1/2017 16:00:00,832.35,829.21,824.94,833.78
2/2/2017 16:00:00,839.95,836.59,828.26,842.49
2/3/2017 16:00:00,810.2,806.72,804,818.3
2/6/2017 16:00:00,807.64,809.8,803,810.72
2/7/2017 16:00:00,812.5,809.31,807.5,816.16
2/8/2017 16:00:00,819.71,812.69,812.5,821.48
2/9/2017 16:00:00,821.36,821.6,819.71,825
2/10/2017 16:00:00,827.46,823.82,822.85,828
2/13/2017 16:00:00,836.53,831.62,828.55,843
2/14/2017 16:00:00,836.39,837,831.45,838.31
2/15/2017 16:00:00,842.7,834,832.82,842.81
2/16/2017 16:00:00,844.14,841.84,839.38,845
2/17/2017 16:00:00,845.07,842,840.73,847.27
2/21/2017 16:00:00,856.44,848.84,847.25,857.98
2/22/2017 16:00:00,855.61,856.95,852.18,858.43
2/23/2017 16:00:00,852.19,857.57,848,860.86
2/24/2017 16:00:00,845.24,844.69,837.75,845.81
2/27/2017 16:00:00,848.64,842.38,839.67,852.5
2/28/2017 16:00:00,845.04,851.45,842.05,854.09
3/1/2017 16:00:00,853.08,853.05,849.01,854.83
3/2/2017 16:00:00,848.91,853.08,847.28,854.82
3/3/2017 16:00:00,849.88,847.2,846.27,851.99
3/6/2017 16:00:00,846.61,845.23,841.12,848.49
3/7/2017 16:00:00,846.02,845.48,843.75,848.46
3/8/2017 16:00:00,850.5,848,846.79,853.07
3/9/2017 16:00:00,853,851,850.31,856.4
3/10/2017 16:00:00,852.46,857,851.72,857.35
3/13/2017 16:00:00,854.59,853.11,851.71,855.69
3/14/2017 16:00:00,852.53,853.55,847.55,853.75
3/15/2017 16:00:00,852.97,854.33,847.11,854.45
3/16/2017 16:00:00,853.42,855.3,850.51,855.5
3/17/2017 16:00:00,852.31,853.49,850.64,853.83
3/20/2017 16:00:00,856.97,851.51,851.01,857.8
3/21/2017 16:00:00,843.2,858.84,841.31,862.8
3/22/2017 16:00:00,848.06,840.43,839.05,849.37
3/23/2017 16:00:00,847.38,848.2,844.8,850.89
3/24/2017 16:00:00,845.61,851.68,843.53,851.8
3/27/2017 16:00:00,846.82,838.07,833.5,850.3
3/28/2017 16:00:00,856,851.75,850.1,858.46
3/29/2017 16:00:00,874.32,859.05,859.02,876.44
3/30/2017 16:00:00,876.34,874.95,871.66,877.06
3/31/2017 16:00:00,886.54,877,876.65,890.35
4/3/2017 16:00:00,891.51,888,885.42,893.49
4/4/2017 16:00:00,906.83,891.5,890.28,908.54
4/5/2017 16:00:00,909.28,910.82,905.62,923.72
4/6/2017 16:00:00,898.28,913.8,894.49,917.19
4/7/2017 16:00:00,894.88,899.65,889.31,900.09
4/10/2017 16:00:00,907.04,899.63,899,908.51
4/11/2017 16:00:00,902.36,907.04,897.5,911.24
4/12/2017 16:00:00,896.23,903.09,895.25,904.09
4/13/2017 16:00:00,884.67,891.45,884.49,894.97
4/17/2017 16:00:00,901.99,887.5,887.5,902.38
4/18/2017 16:00:00,903.78,900.99,900.78,909.61
4/19/2017 16:00:00,899.2,907.84,897.37,910.5
4/20/2017 16:00:00,902.06,899.7,896.29,905.32
4/21/2017 16:00:00,898.53,902.67,896.77,903.65
4/24/2017 16:00:00,907.41,908.68,903.82,909.99
4/25/2017 16:00:00,907.62,907.04,903,909.48
4/26/2017 16:00:00,909.29,910.3,907.56,915.75
4/27/2017 16:00:00,918.38,914.39,912.11,921.86
4/28/2017 16:00:00,924.99,948.83,924.33,949.59
5/1/2017 16:00:00,948.23,927.8,927.8,954.4
5/2/2017 16:00:00,946.94,946.65,941.41,950.1
5/3/2017 16:00:00,941.03,946,935.9,946
5/4/2017 16:00:00,937.53,944.75,934.22,945
5/5/2017 16:00:00,934.15,940.52,930.3,940.79
5/8/2017 16:00:00,949.04,940.95,939.21,949.05
5/9/2017 16:00:00,952.82,952.8,950.2,957.89
5/10/2017 16:00:00,948.95,953.5,945,953.75
5/11/2017 16:00:00,947.62,945.11,940.78,950.29
5/12/2017 16:00:00,961.35,954.5,951.53,962.79
5/15/2017 16:00:00,957.97,958.73,956.06,963.15
5/16/2017 16:00:00,966.07,961,960.91,970.06
